url,status,load_time_s,title,title_length,meta_description,meta_desc_length,h1_count,canonical,noindex,images_missing_alt,has_og_tags,has_schema,issues
https://themiamientrepreneur.com,200,1.52,home - The Miami Entrepreneur,29,,0,2,https://themiamientrepreneur.com/,False,0,True,True,Title short (29) | Missing meta desc | Multiple H1s (2)
https://themiamientrepreneur.com/,200,1.43,home - The Miami Entrepreneur,29,,0,2,https://themiamientrepreneur.com/,False,0,True,True,Title short (29) | Missing meta desc | Multiple H1s (2)
https://themiamientrepreneur.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemiamientrepreneur.com%2F,200,1.18,,0,,0,0,,False,0,False,False,Missing title | Missing meta desc | No H1 | No OG tags | No Schema
https://themiamientrepreneur.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemiamientrepreneur.com%2F&#038;format=xml,200,1.03,,0,,0,0,,False,0,False,False,Missing title | Missing meta desc | No H1 | No OG tags | No Schema
https://themiamientrepreneur.com/wp-content/plugins/co-author/public/css/co-author-public.css?ver=1.0.0,200,0.34,,0,,0,0,,False,0,False,False,Missing title | Missing meta desc | No H1 | No OG tags | No Schema
https://themiamientrepreneur.com/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=6.1.6,200,0.22,,0,,0,0,,False,0,False,False,Missing title | Missing meta desc | No H1 | No OG tags | No Schema
https://themiamientrepreneur.com/wp-content/plugins/wp-user-profile-avatar/assets/lib/fontawesome/all.css?ver=4.4.0,200,0.48,,0,,0,0,,False,0,False,False,Missing title | Missing meta desc | No H1 | No OG tags | No Schema
https://themiamientrepreneur.com/wp-includes/css/buttons.min.css?ver=7.0.1,200,0.26,,0,,0,0,,False,0,False,False,Missing title | Missing meta desc | No H1 | No OG tags | No Schema
https://themiamientrepreneur.com/wp-includes/css/dashicons.min.css?ver=7.0.1,200,0.39,,0,,0,0,,False,0,False,False,Missing title | Missing meta desc | No H1 | No OG tags | No Schema
https://themiamientrepreneur.com/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.17,200,0.31,,0,,0,0,,False,0,False,False,Missing title | Missing meta desc | No H1 | No OG tags | No Schema
https://themiamientrepreneur.com/wp-includes/js/mediaelement/wp-mediaelement.min.css?ver=7.0.1,200,0.23,,0,,0,0,,False,0,False,False,Missing title | Missing meta desc | No H1 | No OG tags | No Schema
https://themiamientrepreneur.com/wp-includes/css/media-views.min.css?ver=7.0.1,200,0.44,,0,,0,0,,False,0,False,False,Missing title | Missing meta desc | No H1 | No OG tags | No Schema
https://themiamientrepreneur.com/wp-includes/js/imgareaselect/imgareaselect.css?ver=0.9.8,200,0.25,,0,,0,0,,False,0,False,False,Missing title | Missing meta desc | No H1 | No OG tags | No Schema
https://themiamientrepreneur.com/wp-content/plugins/wp-user-profile-avatar/assets/css/frontend.min.css?ver=7.0.1,200,0.22,,0,,0,0,,False,0,False,False,Missing title | Missing meta desc | No H1 | No OG tags | No Schema
https://themiamientrepreneur.com/wp-includes/css/dist/components/style.min.css?ver=7.0.1,200,0.44,,0,,0,0,,False,0,False,False,Missing title | Missing meta desc | No H1 | No OG tags | No Schema
https://themiamientrepreneur.com/wp-content/plugins/coblocks/includes/Dependencies/GoDaddy/Styles/build/latest.css?ver=2.0.2,200,0.27,,0,,0,0,,False,0,False,False,Missing title | Missing meta desc | No H1 | No OG tags | No Schema
https://themiamientrepreneur.com/wp-content/themes/miami-entrepreneur/style.css?ver=7.0.1,200,0.23,,0,,0,0,,False,0,False,False,Missing title | Missing meta desc | No H1 | No OG tags | No Schema
https://themiamientrepreneur.com/wp-json/,200,1.57,,0,,0,0,,False,0,False,False,Missing title | Missing meta desc | No H1 | No OG tags | No Schema
https://themiamientrepreneur.com/wp-json/wp/v2/pages/2319,200,1.11,,0,,0,0,,False,0,False,False,Missing title | Missing meta desc | No H1 | No OG tags | No Schema
https://themiamientrepreneur.com/xmlrpc.php?rsd,403,0.25,,0,,0,0,,False,0,False,False,HTTP 403 | Missing title | Missing meta desc | No H1 | No OG tags | No Schema
https://themiamientrepreneur.com/wp-content/uploads/2024/12/cropped-23-32x32.png,200,0.22,,0,,0,0,,False,0,False,False,Missing title | Missing meta desc | No H1 | No OG tags | No Schema
https://themiamientrepreneur.com/wp-content/uploads/2024/12/cropped-23-192x192.png,200,0.28,,0,,0,0,,False,0,False,False,Missing title | Missing meta desc | No H1 | No OG tags | No Schema
https://themiamientrepreneur.com/wp-content/uploads/2024/12/cropped-23-180x180.png,200,0.26,,0,,0,0,,False,0,False,False,Missing title | Missing meta desc | No H1 | No OG tags | No Schema
